,Member Rating.1,Opens,Bounce Type,campaign_id,Total Recipients,Successful Deliveries,Soft Bounces,Hard Bounces,Total Bounces,email_id
61,2.0,0.0,sent,11.0,336,311,25,0,25,1527
62,2.0,0.0,sent,11.0,336,311,25,0,25,135
63,2.0,0.0,sent,11.0,336,311,25,0,25,553
64,2.0,0.0,sent,11.0,336,311,25,0,25,874
65,2.0,0.0,sent,11.0,336,311,25,0,25,1358
66,2.0,0.0,sent,11.0,336,311,25,0,25,1473
67,2.0,0.0,sent,11.0,336,311,25,0,25,504
68,2.0,0.0,sent,11.0,336,311,25,0,25,1309
69,2.0,0.0,sent,11.0,336,311,25,0,25,545
70,2.0,0.0,sent,11.0,336,311,25,0,25,1539
71,2.0,0.0,sent,11.0,336,311,25,0,25,734
72,2.0,0.0,sent,11.0,336,311,25,0,25,1225
73,2.0,0.0,sent,11.0,336,311,25,0,25,120
74,2.0,0.0,sent,11.0,336,311,25,0,25,1061
75,2.0,0.0,sent,11.0,336,311,25,0,25,60
76,2.0,0.0,sent,11.0,336,311,25,0,25,1224
77,2.0,0.0,sent,11.0,336,311,25,0,25,574
78,2.0,0.0,sent,11.0,336,311,25,0,25,273
79,2.0,0.0,sent,11.0,336,311,25,0,25,567
80,2.0,0.0,sent,11.0,336,311,25,0,25,1231
81,2.0,0.0,sent,11.0,336,311,25,0,25,282
82,2.0,0.0,sent,11.0,336,311,25,0,25,462
83,2.0,0.0,sent,11.0,336,311,25,0,25,1159
84,2.0,0.0,sent,11.0,336,311,25,0,25,397
85,2.0,0.0,sent,11.0,336,311,25,0,25,543
86,2.0,0.0,sent,11.0,336,311,25,0,25,389
87,2.0,0.0,sent,11.0,336,311,25,0,25,12
88,2.0,0.0,sent,11.0,336,311,25,0,25,982
89,2.0,0.0,sent,11.0,336,311,25,0,25,1226
90,2.0,0.0,sent,11.0,336,311,25,0,25,619
91,2.0,0.0,sent,11.0,336,311,25,0,25,978
92,2.0,0.0,sent,11.0,336,311,25,0,25,1719
93,2.0,0.0,sent,11.0,336,311,25,0,25,19
94,2.0,0.0,sent,11.0,336,311,25,0,25,419
95,2.0,0.0,sent,11.0,336,311,25,0,25,1585
96,2.0,0.0,sent,11.0,336,311,25,0,25,181
97,2.0,0.0,sent,11.0,336,311,25,0,25,612
98,2.0,0.0,sent,11.0,336,311,25,0,25,1097
99,2.0,0.0,sent,11.0,336,311,25,0,25,590
100,2.0,0.0,sent,11.0,336,311,25,0,25,1488
101,2.0,0.0,sent,11.0,336,311,25,0,25,1288
102,2.0,0.0,sent,11.0,336,311,25,0,25,1571
103,2.0,0.0,sent,11.0,336,311,25,0,25,1304
104,2.0,0.0,sent,11.0,336,311,25,0,25,1770
105,2.0,0.0,sent,11.0,336,311,25,0,25,895
106,2.0,0.0,sent,11.0,336,311,25,0,25,463
107,2.0,0.0,sent,11.0,336,311,25,0,25,793
108,2.0,0.0,sent,11.0,336,311,25,0,25,838
109,2.0,0.0,sent,11.0,336,311,25,0,25,1701
110,2.0,0.0,sent,11.0,336,311,25,0,25,997
111,2.0,0.0,sent,11.0,336,311,25,0,25,281
112,2.0,0.0,sent,11.0,336,311,25,0,25,159
113,2.0,0.0,sent,11.0,336,311,25,0,25,1782
114,2.0,0.0,sent,11.0,336,311,25,0,25,1469
115,2.0,0.0,sent,11.0,336,311,25,0,25,1681
116,2.0,0.0,sent,11.0,336,311,25,0,25,40
117,2.0,0.0,sent,11.0,336,311,25,0,25,79
118,2.0,0.0,sent,11.0,336,311,25,0,25,1780
119,2.0,0.0,sent,11.0,336,311,25,0,25,964
120,2.0,0.0,sent,11.0,336,311,25,0,25,802
121,2.0,0.0,sent,11.0,336,311,25,0,25,107
122,2.0,0.0,sent,11.0,336,311,25,0,25,503
123,2.0,0.0,sent,11.0,336,311,25,0,25,911
124,2.0,0.0,sent,11.0,336,311,25,0,25,1166
125,2.0,0.0,sent,11.0,336,311,25,0,25,776
126,2.0,0.0,sent,11.0,336,311,25,0,25,1376
127,2.0,0.0,sent,11.0,336,311,25,0,25,848
128,2.0,0.0,sent,11.0,336,311,25,0,25,1243
129,2.0,0.0,sent,11.0,336,311,25,0,25,1238
130,2.0,0.0,sent,11.0,336,311,25,0,25,409
131,2.0,0.0,sent,11.0,336,311,25,0,25,1767
132,2.0,0.0,sent,11.0,336,311,25,0,25,758
133,2.0,0.0,sent,11.0,336,311,25,0,25,946
134,2.0,0.0,sent,11.0,336,311,25,0,25,1441
135,2.0,0.0,sent,11.0,336,311,25,0,25,1064
136,2.0,0.0,sent,11.0,336,311,25,0,25,322
137,2.0,0.0,sent,11.0,336,311,25,0,25,185
138,2.0,0.0,sent,11.0,336,311,25,0,25,1256
139,2.0,0.0,sent,11.0,336,311,25,0,25,83
140,2.0,0.0,sent,11.0,336,311,25,0,25,212
141,2.0,0.0,sent,11.0,336,311,25,0,25,1618
142,2.0,0.0,sent,11.0,336,311,25,0,25,394
143,2.0,0.0,sent,11.0,336,311,25,0,25,431
144,2.0,0.0,sent,11.0,336,311,25,0,25,404
145,2.0,0.0,sent,11.0,336,311,25,0,25,1440
146,2.0,0.0,sent,11.0,336,311,25,0,25,488
147,2.0,0.0,sent,11.0,336,311,25,0,25,1153
148,2.0,0.0,sent,11.0,336,311,25,0,25,743
149,2.0,0.0,sent,11.0,336,311,25,0,25,1518
150,2.0,0.0,sent,11.0,336,311,25,0,25,20
151,2.0,0.0,sent,11.0,336,311,25,0,25,1272
152,2.0,0.0,sent,11.0,336,311,25,0,25,433
153,2.0,0.0,sent,11.0,336,311,25,0,25,757
154,2.0,0.0,sent,11.0,336,311,25,0,25,769
155,2.0,0.0,sent,11.0,336,311,25,0,25,1755
156,2.0,0.0,sent,11.0,336,311,25,0,25,1001
157,2.0,0.0,sent,11.0,336,311,25,0,25,1429
158,2.0,0.0,sent,11.0,336,311,25,0,25,1037
159,2.0,0.0,sent,11.0,336,311,25,0,25,882
160,2.0,0.0,sent,11.0,336,311,25,0,25,42
161,2.0,0.0,sent,11.0,336,311,25,0,25,61
162,2.0,0.0,sent,11.0,336,311,25,0,25,949
163,2.0,0.0,sent,11.0,336,311,25,0,25,1448
164,2.0,0.0,sent,11.0,336,311,25,0,25,912
165,2.0,0.0,sent,11.0,336,311,25,0,25,812
166,2.0,0.0,sent,11.0,336,311,25,0,25,1055
167,2.0,0.0,sent,11.0,336,311,25,0,25,494
168,2.0,0.0,sent,11.0,336,311,25,0,25,202
169,2.0,0.0,sent,11.0,336,311,25,0,25,1003
170,2.0,0.0,sent,11.0,336,311,25,0,25,591
171,2.0,0.0,sent,11.0,336,311,25,0,25,385
172,2.0,0.0,sent,11.0,336,311,25,0,25,263
173,2.0,0.0,sent,11.0,336,311,25,0,25,1095
174,2.0,0.0,sent,11.0,336,311,25,0,25,196
175,2.0,0.0,sent,11.0,336,311,25,0,25,610
176,2.0,0.0,sent,11.0,336,311,25,0,25,1332
177,2.0,0.0,sent,11.0,336,311,25,0,25,581
178,2.0,0.0,sent,11.0,336,311,25,0,25,66
179,2.0,0.0,sent,11.0,336,311,25,0,25,1298
180,2.0,0.0,sent,11.0,336,311,25,0,25,507
181,2.0,0.0,sent,11.0,336,311,25,0,25,739
182,2.0,0.0,sent,11.0,336,311,25,0,25,491
183,2.0,0.0,sent,11.0,336,311,25,0,25,1752
184,2.0,0.0,sent,11.0,336,311,25,0,25,1158
185,2.0,0.0,sent,11.0,336,311,25,0,25,537
186,2.0,0.0,sent,11.0,336,311,25,0,25,601
187,2.0,0.0,sent,11.0,336,311,25,0,25,820
188,2.0,0.0,sent,11.0,336,311,25,0,25,1659
189,2.0,0.0,sent,11.0,336,311,25,0,25,1567
190,2.0,0.0,sent,11.0,336,311,25,0,25,1090
191,2.0,0.0,sent,11.0,336,311,25,0,25,867
192,2.0,0.0,sent,11.0,336,311,25,0,25,708
193,2.0,0.0,sent,11.0,336,311,25,0,25,1239
194,2.0,0.0,sent,11.0,336,311,25,0,25,806
195,2.0,0.0,sent,11.0,336,311,25,0,25,1402
196,2.0,0.0,sent,11.0,336,311,25,0,25,1403
197,2.0,0.0,sent,11.0,336,311,25,0,25,349
198,2.0,0.0,sent,11.0,336,311,25,0,25,284
199,2.0,0.0,sent,11.0,336,311,25,0,25,965
200,2.0,0.0,sent,11.0,336,311,25,0,25,1563
201,2.0,0.0,sent,11.0,336,311,25,0,25,871
202,2.0,0.0,sent,11.0,336,311,25,0,25,53
203,2.0,0.0,sent,11.0,336,311,25,0,25,1251
204,2.0,0.0,sent,11.0,336,311,25,0,25,1464
205,2.0,0.0,sent,11.0,336,311,25,0,25,1385
206,2.0,0.0,sent,11.0,336,311,25,0,25,1718
207,2.0,0.0,sent,11.0,336,311,25,0,25,947
208,2.0,0.0,sent,11.0,336,311,25,0,25,1551
209,2.0,0.0,sent,11.0,336,311,25,0,25,1100
210,2.0,0.0,sent,11.0,336,311,25,0,25,679
211,2.0,0.0,sent,11.0,336,311,25,0,25,345
212,2.0,0.0,sent,11.0,336,311,25,0,25,540
213,2.0,0.0,sent,11.0,336,311,25,0,25,644
214,2.0,0.0,sent,11.0,336,311,25,0,25,1369
215,2.0,0.0,sent,11.0,336,311,25,0,25,640
216,2.0,0.0,sent,11.0,336,311,25,0,25,1111
217,2.0,0.0,sent,11.0,336,311,25,0,25,598
218,2.0,0.0,sent,11.0,336,311,25,0,25,1631
219,2.0,0.0,sent,11.0,336,311,25,0,25,1195
220,2.0,0.0,sent,11.0,336,311,25,0,25,1408
221,2.0,0.0,sent,11.0,336,311,25,0,25,173
222,2.0,0.0,sent,11.0,336,311,25,0,25,1213
223,2.0,0.0,sent,11.0,336,311,25,0,25,1212
224,2.0,0.0,sent,11.0,336,311,25,0,25,180
225,2.0,0.0,sent,11.0,336,311,25,0,25,748
226,2.0,0.0,sent,11.0,336,311,25,0,25,1556
227,2.0,0.0,sent,11.0,336,311,25,0,25,1415
228,2.0,0.0,sent,11.0,336,311,25,0,25,993
229,2.0,0.0,sent,11.0,336,311,25,0,25,1240
230,2.0,0.0,sent,11.0,336,311,25,0,25,2
231,2.0,0.0,sent,11.0,336,311,25,0,25,1199
232,2.0,0.0,sent,11.0,336,311,25,0,25,255
233,2.0,0.0,sent,11.0,336,311,25,0,25,231
234,2.0,0.0,sent,11.0,336,311,25,0,25,1600
235,2.0,0.0,sent,11.0,336,311,25,0,25,1026
236,2.0,0.0,sent,11.0,336,311,25,0,25,461
237,2.0,0.0,sent,11.0,336,311,25,0,25,1043
238,2.0,0.0,sent,11.0,336,311,25,0,25,319
239,2.0,0.0,sent,11.0,336,311,25,0,25,580
240,2.0,0.0,sent,11.0,336,311,25,0,25,890
241,2.0,0.0,sent,11.0,336,311,25,0,25,266
242,2.0,0.0,sent,11.0,336,311,25,0,25,182
243,2.0,0.0,sent,11.0,336,311,25,0,25,320
244,2.0,0.0,sent,11.0,336,311,25,0,25,1285
245,2.0,0.0,sent,11.0,336,311,25,0,25,1147
246,2.0,0.0,sent,11.0,336,311,25,0,25,1680
247,2.0,0.0,sent,11.0,336,311,25,0,25,970
248,2.0,0.0,sent,11.0,336,311,25,0,25,423
249,2.0,0.0,sent,11.0,336,311,25,0,25,500
250,2.0,0.0,sent,11.0,336,311,25,0,25,737
251,2.0,0.0,sent,11.0,336,311,25,0,25,596
252,2.0,0.0,sent,11.0,336,311,25,0,25,1214
253,2.0,0.0,sent,11.0,336,311,25,0,25,763
254,2.0,0.0,sent,11.0,336,311,25,0,25,481
255,2.0,0.0,sent,11.0,336,311,25,0,25,935
256,2.0,0.0,sent,11.0,336,311,25,0,25,1569
257,2.0,0.0,sent,11.0,336,311,25,0,25,1478
258,2.0,0.0,sent,11.0,336,311,25,0,25,441
259,2.0,0.0,sent,11.0,336,311,25,0,25,1775
260,2.0,0.0,sent,11.0,336,311,25,0,25,26
261,2.0,0.0,sent,11.0,336,311,25,0,25,1783
262,2.0,0.0,sent,11.0,336,311,25,0,25,1650
263,2.0,0.0,sent,11.0,336,311,25,0,25,1098
264,2.0,0.0,sent,11.0,336,311,25,0,25,271
265,2.0,0.0,sent,11.0,336,311,25,0,25,1274
266,2.0,0.0,sent,11.0,336,311,25,0,25,945
267,2.0,0.0,sent,11.0,336,311,25,0,25,1323
268,2.0,0.0,sent,11.0,336,311,25,0,25,676
269,2.0,0.0,sent,11.0,336,311,25,0,25,1144
270,2.0,0.0,sent,11.0,336,311,25,0,25,1063
271,2.0,0.0,sent,11.0,336,311,25,0,25,1291
272,2.0,0.0,sent,11.0,336,311,25,0,25,1454
273,2.0,0.0,sent,11.0,336,311,25,0,25,147
274,2.0,0.0,sent,11.0,336,311,25,0,25,898
275,2.0,0.0,sent,11.0,336,311,25,0,25,1286
276,2.0,0.0,sent,11.0,336,311,25,0,25,1275
277,2.0,0.0,sent,11.0,336,311,25,0,25,908
278,2.0,0.0,sent,11.0,336,311,25,0,25,1334
279,2.0,0.0,sent,11.0,336,311,25,0,25,88
280,2.0,0.0,sent,11.0,336,311,25,0,25,313
281,2.0,0.0,sent,11.0,336,311,25,0,25,1184
282,2.0,0.0,sent,11.0,336,311,25,0,25,1589
283,2.0,0.0,sent,11.0,336,311,25,0,25,386
284,2.0,0.0,sent,11.0,336,311,25,0,25,761
285,2.0,0.0,sent,11.0,336,311,25,0,25,694
286,2.0,0.0,sent,11.0,336,311,25,0,25,1196
287,2.0,0.0,sent,11.0,336,311,25,0,25,493
288,2.0,0.0,sent,11.0,336,311,25,0,25,561
289,2.0,0.0,sent,11.0,336,311,25,0,25,1511
290,2.0,0.0,sent,11.0,336,311,25,0,25,1349
291,2.0,0.0,sent,11.0,336,311,25,0,25,1751
292,2.0,0.0,sent,11.0,336,311,25,0,25,1045
293,2.0,0.0,sent,11.0,336,311,25,0,25,538
294,2.0,0.0,sent,11.0,336,311,25,0,25,1210
295,2.0,0.0,sent,11.0,336,311,25,0,25,1379
296,2.0,0.0,sent,11.0,336,311,25,0,25,901
297,2.0,0.0,sent,11.0,336,311,25,0,25,1484
298,2.0,0.0,sent,11.0,336,311,25,0,25,227
299,2.0,0.0,sent,11.0,336,311,25,0,25,1564
300,3.0,0.0,sent,11.0,336,311,25,0,25,900
301,2.0,0.0,sent,11.0,336,311,25,0,25,857
302,2.0,0.0,sent,11.0,336,311,25,0,25,629
303,2.0,0.0,sent,11.0,336,311,25,0,25,781
304,2.0,0.0,sent,11.0,336,311,25,0,25,1521
305,2.0,0.0,sent,11.0,336,311,25,0,25,421
306,2.0,0.0,sent,11.0,336,311,25,0,25,660
307,2.0,0.0,sent,11.0,336,311,25,0,25,393
308,2.0,0.0,sent,11.0,336,311,25,0,25,1040
309,2.0,0.0,sent,11.0,336,311,25,0,25,489
310,2.0,0.0,sent,11.0,336,311,25,0,25,1486
311,1.0,0.0,soft,11.0,336,311,25,0,25,719
312,1.0,0.0,soft,11.0,336,311,25,0,25,1519
313,1.0,0.0,soft,11.0,336,311,25,0,25,508
314,1.0,0.0,soft,11.0,336,311,25,0,25,1270
315,1.0,0.0,soft,11.0,336,311,25,0,25,1257
316,1.0,0.0,soft,11.0,336,311,25,0,25,1649
317,1.0,0.0,soft,11.0,336,311,25,0,25,1750
318,1.0,0.0,soft,11.0,336,311,25,0,25,1593
319,1.0,0.0,soft,11.0,336,311,25,0,25,1590
320,1.0,0.0,soft,11.0,336,311,25,0,25,1374
321,1.0,0.0,soft,11.0,336,311,25,0,25,1308
322,1.0,0.0,soft,11.0,336,311,25,0,25,1202
323,1.0,0.0,soft,11.0,336,311,25,0,25,1547
324,1.0,0.0,soft,11.0,336,311,25,0,25,280
325,1.0,0.0,soft,11.0,336,311,25,0,25,1583
326,1.0,0.0,soft,11.0,336,311,25,0,25,230
327,1.0,0.0,soft,11.0,336,311,25,0,25,1760
328,1.0,0.0,soft,11.0,336,311,25,0,25,312
329,1.0,0.0,soft,11.0,336,311,25,0,25,1639
330,1.0,0.0,soft,11.0,336,311,25,0,25,727
331,1.0,0.0,soft,11.0,336,311,25,0,25,1509
332,1.0,0.0,soft,11.0,336,311,25,0,25,292
333,1.0,0.0,soft,11.0,336,311,25,0,25,918
334,1.0,0.0,soft,11.0,336,311,25,0,25,999
335,1.0,0.0,soft,11.0,336,311,25,0,25,805
336,,0.0,,,,,,,,0
337,,0.0,,,,,,,,1
338,,0.0,,,,,,,,3
339,,0.0,,,,,,,,4
340,,0.0,,,,,,,,5
341,,0.0,,,,,,,,6
342,,0.0,,,,,,,,7
343,,0.0,,,,,,,,8
344,,0.0,,,,,,,,9
345,,0.0,,,,,,,,11
346,,0.0,,,,,,,,13
347,,0.0,,,,,,,,14
348,,0.0,,,,,,,,15
349,,0.0,,,,,,,,16
350,,0.0,,,,,,,,17
351,,0.0,,,,,,,,18
352,,0.0,,,,,,,,21
353,,0.0,,,,,,,,22
354,,0.0,,,,,,,,23
355,,0.0,,,,,,,,24
356,,0.0,,,,,,,,25
357,,0.0,,,,,,,,27
358,,0.0,,,,,,,,28
359,,0.0,,,,,,,,29
360,,0.0,,,,,,,,30
361,,0.0,,,,,,,,31
362,,0.0,,,,,,,,32
363,,0.0,,,,,,,,33
364,,0.0,,,,,,,,34
365,,0.0,,,,,,,,35
366,,0.0,,,,,,,,36
367,,0.0,,,,,,,,37
368,,0.0,,,,,,,,38
369,,0.0,,,,,,,,39
370,,0.0,,,,,,,,41
371,,0.0,,,,,,,,43
372,,0.0,,,,,,,,44
373,,0.0,,,,,,,,45
374,,0.0,,,,,,,,46
375,,0.0,,,,,,,,47
376,,0.0,,,,,,,,48
377,,0.0,,,,,,,,49
378,,0.0,,,,,,,,50
379,,0.0,,,,,,,,51
380,,0.0,,,,,,,,52
381,,0.0,,,,,,,,54
382,,0.0,,,,,,,,55
383,,0.0,,,,,,,,56
384,,0.0,,,,,,,,57
385,,0.0,,,,,,,,58
386,,0.0,,,,,,,,59
387,,0.0,,,,,,,,62
388,,0.0,,,,,,,,63
389,,0.0,,,,,,,,64
390,,0.0,,,,,,,,65
391,,0.0,,,,,,,,67
392,,0.0,,,,,,,,68
393,,0.0,,,,,,,,70
394,,0.0,,,,,,,,71
395,,0.0,,,,,,,,72
396,,0.0,,,,,,,,73
397,,0.0,,,,,,,,74
398,,0.0,,,,,,,,75
399,,0.0,,,,,,,,76
400,,0.0,,,,,,,,77
401,,0.0,,,,,,,,80
402,,0.0,,,,,,,,81
403,,0.0,,,,,,,,82
404,,0.0,,,,,,,,84
405,,0.0,,,,,,,,85
406,,0.0,,,,,,,,86
407,,0.0,,,,,,,,87
408,,0.0,,,,,,,,89
409,,0.0,,,,,,,,90
410,,0.0,,,,,,,,91
411,,0.0,,,,,,,,92
412,,0.0,,,,,,,,93
413,,0.0,,,,,,,,94
414,,0.0,,,,,,,,96
415,,0.0,,,,,,,,97
416,,0.0,,,,,,,,98
417,,0.0,,,,,,,,100
418,,0.0,,,,,,,,101
419,,0.0,,,,,,,,102
420,,0.0,,,,,,,,103
421,,0.0,,,,,,,,104
422,,0.0,,,,,,,,105
423,,0.0,,,,,,,,106
424,,0.0,,,,,,,,108
425,,0.0,,,,,,,,109
426,,0.0,,,,,,,,110
427,,0.0,,,,,,,,111
428,,0.0,,,,,,,,113
429,,0.0,,,,,,,,116
430,,0.0,,,,,,,,117
431,,0.0,,,,,,,,118
432,,0.0,,,,,,,,119
433,,0.0,,,,,,,,121
434,,0.0,,,,,,,,122
435,,0.0,,,,,,,,123
436,,0.0,,,,,,,,124
437,,0.0,,,,,,,,125
438,,0.0,,,,,,,,126
439,,0.0,,,,,,,,127
440,,0.0,,,,,,,,128
441,,0.0,,,,,,,,129
442,,0.0,,,,,,,,130
443,,0.0,,,,,,,,132
444,,0.0,,,,,,,,133
445,,0.0,,,,,,,,134
446,,0.0,,,,,,,,136
447,,0.0,,,,,,,,137
448,,0.0,,,,,,,,138
449,,0.0,,,,,,,,139
450,,0.0,,,,,,,,140
451,,0.0,,,,,,,,141
452,,0.0,,,,,,,,142
453,,0.0,,,,,,,,143
454,,0.0,,,,,,,,144
455,,0.0,,,,,,,,145
456,,0.0,,,,,,,,146
457,,0.0,,,,,,,,148
458,,0.0,,,,,,,,149
459,,0.0,,,,,,,,150
460,,0.0,,,,,,,,151
461,,0.0,,,,,,,,152
462,,0.0,,,,,,,,153
463,,0.0,,,,,,,,154
464,,0.0,,,,,,,,155
465,,0.0,,,,,,,,156
466,,0.0,,,,,,,,157
467,,0.0,,,,,,,,158
468,,0.0,,,,,,,,160
469,,0.0,,,,,,,,161
470,,0.0,,,,,,,,162
471,,0.0,,,,,,,,163
472,,0.0,,,,,,,,164
473,,0.0,,,,,,,,165
474,,0.0,,,,,,,,167
475,,0.0,,,,,,,,168
476,,0.0,,,,,,,,169
477,,0.0,,,,,,,,170
478,,0.0,,,,,,,,171
479,,0.0,,,,,,,,172
480,,0.0,,,,,,,,174
481,,0.0,,,,,,,,175
482,,0.0,,,,,,,,176
483,,0.0,,,,,,,,177
484,,0.0,,,,,,,,178
485,,0.0,,,,,,,,179
486,,0.0,,,,,,,,183
487,,0.0,,,,,,,,184
488,,0.0,,,,,,,,187
489,,0.0,,,,,,,,188
490,,0.0,,,,,,,,189
491,,0.0,,,,,,,,190
492,,0.0,,,,,,,,191
493,,0.0,,,,,,,,192
494,,0.0,,,,,,,,193
495,,0.0,,,,,,,,194
496,,0.0,,,,,,,,195
497,,0.0,,,,,,,,197
498,,0.0,,,,,,,,198
499,,0.0,,,,,,,,199
500,,0.0,,,,,,,,200
501,,0.0,,,,,,,,201
502,,0.0,,,,,,,,203
503,,0.0,,,,,,,,204
504,,0.0,,,,,,,,205
505,,0.0,,,,,,,,206
506,,0.0,,,,,,,,207
507,,0.0,,,,,,,,208
508,,0.0,,,,,,,,209
509,,0.0,,,,,,,,210
510,,0.0,,,,,,,,211
511,,0.0,,,,,,,,213
512,,0.0,,,,,,,,214
513,,0.0,,,,,,,,215
514,,0.0,,,,,,,,216
515,,0.0,,,,,,,,217
516,,0.0,,,,,,,,218
517,,0.0,,,,,,,,219
518,,0.0,,,,,,,,220
519,,0.0,,,,,,,,221
520,,0.0,,,,,,,,222
521,,0.0,,,,,,,,223
522,,0.0,,,,,,,,224
523,,0.0,,,,,,,,225
524,,0.0,,,,,,,,226
525,,0.0,,,,,,,,228
526,,0.0,,,,,,,,229
527,,0.0,,,,,,,,232
528,,0.0,,,,,,,,233
529,,0.0,,,,,,,,234
530,,0.0,,,,,,,,235
531,,0.0,,,,,,,,236
532,,0.0,,,,,,,,237
533,,0.0,,,,,,,,238
534,,0.0,,,,,,,,239
535,,0.0,,,,,,,,240
536,,0.0,,,,,,,,241
537,,0.0,,,,,,,,242
538,,0.0,,,,,,,,243
539,,0.0,,,,,,,,244
540,,0.0,,,,,,,,245
541,,0.0,,,,,,,,246
542,,0.0,,,,,,,,247
543,,0.0,,,,,,,,248
544,,0.0,,,,,,,,249
545,,0.0,,,,,,,,250
546,,0.0,,,,,,,,252
547,,0.0,,,,,,,,253
548,,0.0,,,,,,,,254
549,,0.0,,,,,,,,256
550,,0.0,,,,,,,,257
551,,0.0,,,,,,,,258
552,,0.0,,,,,,,,259
553,,0.0,,,,,,,,260
554,,0.0,,,,,,,,261
555,,0.0,,,,,,,,262
556,,0.0,,,,,,,,264
557,,0.0,,,,,,,,265
558,,0.0,,,,,,,,267
559,,0.0,,,,,,,,268
560,,0.0,,,,,,,,269
561,,0.0,,,,,,,,270
562,,0.0,,,,,,,,272
563,,0.0,,,,,,,,274
564,,0.0,,,,,,,,275
565,,0.0,,,,,,,,276
566,,0.0,,,,,,,,277
567,,0.0,,,,,,,,278
568,,0.0,,,,,,,,279
569,,0.0,,,,,,,,283
570,,0.0,,,,,,,,285
571,,0.0,,,,,,,,286
572,,0.0,,,,,,,,287
573,,0.0,,,,,,,,288
574,,0.0,,,,,,,,289
575,,0.0,,,,,,,,290
576,,0.0,,,,,,,,291
577,,0.0,,,,,,,,293
578,,0.0,,,,,,,,294
579,,0.0,,,,,,,,295
580,,0.0,,,,,,,,296
581,,0.0,,,,,,,,297
582,,0.0,,,,,,,,298
