,Member Rating.1,Opens,Bounce Type,campaign_id,Total Recipients,Successful Deliveries,Soft Bounces,Hard Bounces,Total Bounces,email_id
50,2,0.0,sent,8,198,170,14,14,28,10
51,2,0.0,sent,8,198,170,14,14,28,97
52,2,0.0,sent,8,198,170,14,14,28,114
53,2,0.0,sent,8,198,170,14,14,28,139
54,2,0.0,sent,8,198,170,14,14,28,170
55,2,0.0,sent,8,198,170,14,14,28,105
56,2,0.0,sent,8,198,170,14,14,28,154
57,2,0.0,sent,8,198,170,14,14,28,9
58,2,0.0,sent,8,198,170,14,14,28,171
59,2,0.0,sent,8,198,170,14,14,28,166
60,2,0.0,sent,8,198,170,14,14,28,28
61,2,0.0,sent,8,198,170,14,14,28,160
62,2,0.0,sent,8,198,170,14,14,28,73
63,2,0.0,sent,8,198,170,14,14,28,146
64,2,0.0,sent,8,198,170,14,14,28,93
65,2,0.0,sent,8,198,170,14,14,28,96
66,2,0.0,sent,8,198,170,14,14,28,128
67,2,0.0,sent,8,198,170,14,14,28,44
68,2,0.0,sent,8,198,170,14,14,28,16
69,2,0.0,sent,8,198,170,14,14,28,29
70,2,0.0,sent,8,198,170,14,14,28,65
71,2,0.0,sent,8,198,170,14,14,28,118
72,2,0.0,sent,8,198,170,14,14,28,102
73,2,0.0,sent,8,198,170,14,14,28,51
74,2,0.0,sent,8,198,170,14,14,28,11
75,2,0.0,sent,8,198,170,14,14,28,109
76,2,0.0,sent,8,198,170,14,14,28,108
77,2,0.0,sent,8,198,170,14,14,28,106
78,2,0.0,sent,8,198,170,14,14,28,74
79,2,0.0,sent,8,198,170,14,14,28,79
80,2,0.0,sent,8,198,170,14,14,28,32
81,2,0.0,sent,8,198,170,14,14,28,30
82,2,0.0,sent,8,198,170,14,14,28,31
83,2,0.0,sent,8,198,170,14,14,28,123
84,2,0.0,sent,8,198,170,14,14,28,54
85,2,0.0,sent,8,198,170,14,14,28,133
86,2,0.0,sent,8,198,170,14,14,28,113
87,2,0.0,sent,8,198,170,14,14,28,150
88,2,0.0,sent,8,198,170,14,14,28,19
