,Member Rating.1,Opens,Bounce Type,campaign_id,Total Recipients,Successful Deliveries,Soft Bounces,Hard Bounces,Total Bounces,email_id
43,3,1.0,sent,3,1890,1700,46,144,190,1074
44,2,3.0,sent,3,1890,1700,46,144,190,1241
45,3,1.0,sent,3,1890,1700,46,144,190,860
46,4,1.0,sent,3,1890,1700,46,144,190,1070
47,2,1.0,sent,3,1890,1700,46,144,190,533
48,3,1.0,sent,3,1890,1700,46,144,190,15
49,3,1.0,sent,3,1890,1700,46,144,190,709
50,3,1.0,sent,3,1890,1700,46,144,190,656
51,4,2.0,sent,3,1890,1700,46,144,190,523
52,3,1.0,sent,3,1890,1700,46,144,190,568
53,3,1.0,sent,3,1890,1700,46,144,190,111
54,4,4.0,sent,3,1890,1700,46,144,190,758
55,2,1.0,sent,3,1890,1700,46,144,190,119
56,4,1.0,sent,3,1890,1700,46,144,190,833
57,2,1.0,sent,3,1890,1700,46,144,190,1639
58,3,1.0,sent,3,1890,1700,46,144,190,445
59,2,1.0,sent,3,1890,1700,46,144,190,1048
60,2,1.0,sent,3,1890,1700,46,144,190,186
61,3,1.0,sent,3,1890,1700,46,144,190,1154
62,2,3.0,sent,3,1890,1700,46,144,190,974
63,2,1.0,sent,3,1890,1700,46,144,190,1148
64,4,2.0,sent,3,1890,1700,46,144,190,1434
65,2,1.0,sent,3,1890,1700,46,144,190,834
66,2,1.0,sent,3,1890,1700,46,144,190,645
67,4,1.0,sent,3,1890,1700,46,144,190,166
68,3,1.0,sent,3,1890,1700,46,144,190,902
69,2,1.0,sent,3,1890,1700,46,144,190,647
70,4,1.0,sent,3,1890,1700,46,144,190,1607
71,2,1.0,sent,3,1890,1700,46,144,190,1379
72,2,1.0,sent,3,1890,1700,46,144,190,122
73,4,1.0,sent,3,1890,1700,46,144,190,1303
74,3,1.0,sent,3,1890,1700,46,144,190,495
75,4,1.0,sent,3,1890,1700,46,144,190,1135
76,3,1.0,sent,3,1890,1700,46,144,190,373
77,3,1.0,sent,3,1890,1700,46,144,190,605
78,2,1.0,sent,3,1890,1700,46,144,190,251
79,4,1.0,sent,3,1890,1700,46,144,190,199
80,4,1.0,sent,3,1890,1700,46,144,190,1558
81,2,1.0,sent,3,1890,1700,46,144,190,530
82,4,2.0,sent,3,1890,1700,46,144,190,1142
83,3,1.0,sent,3,1890,1700,46,144,190,1414
84,3,1.0,sent,3,1890,1700,46,144,190,708
85,2,1.0,sent,3,1890,1700,46,144,190,191
86,3,1.0,sent,3,1890,1700,46,144,190,33
87,4,1.0,sent,3,1890,1700,46,144,190,1200
88,2,2.0,sent,3,1890,1700,46,144,190,976
89,4,1.0,sent,3,1890,1700,46,144,190,1155
90,4,1.0,sent,3,1890,1700,46,144,190,822
91,3,1.0,sent,3,1890,1700,46,144,190,979
92,4,3.0,sent,3,1890,1700,46,144,190,504
93,3,1.0,sent,3,1890,1700,46,144,190,1138
94,4,1.0,sent,3,1890,1700,46,144,190,1462
95,3,1.0,sent,3,1890,1700,46,144,190,542
96,3,2.0,sent,3,1890,1700,46,144,190,930
97,3,1.0,sent,3,1890,1700,46,144,190,1056
98,3,1.0,sent,3,1890,1700,46,144,190,606
99,3,1.0,sent,3,1890,1700,46,144,190,1238
100,3,1.0,sent,3,1890,1700,46,144,190,696
101,3,2.0,sent,3,1890,1700,46,144,190,292
102,3,1.0,sent,3,1890,1700,46,144,190,1272
103,2,1.0,sent,3,1890,1700,46,144,190,635
104,4,1.0,sent,3,1890,1700,46,144,190,513
105,4,1.0,sent,3,1890,1700,46,144,190,386
106,4,1.0,sent,3,1890,1700,46,144,190,1598
107,3,1.0,sent,3,1890,1700,46,144,190,1305
108,2,1.0,sent,3,1890,1700,46,144,190,1202
109,4,1.0,sent,3,1890,1700,46,144,190,1038
110,4,5.0,sent,3,1890,1700,46,144,190,1248
111,3,1.0,sent,3,1890,1700,46,144,190,728
112,3,1.0,sent,3,1890,1700,46,144,190,216
113,3,1.0,sent,3,1890,1700,46,144,190,1191
114,2,1.0,sent,3,1890,1700,46,144,190,1325
115,2,1.0,sent,3,1890,1700,46,144,190,6
116,3,1.0,sent,3,1890,1700,46,144,190,1011
117,3,2.0,sent,3,1890,1700,46,144,190,641
118,4,1.0,sent,3,1890,1700,46,144,190,315
119,3,2.0,sent,3,1890,1700,46,144,190,1282
120,3,1.0,sent,3,1890,1700,46,144,190,87
